title,summary,url,annotation
Triangle (musical instrument),"The triangle is a musical instrument in the percussion family, classified as an idiophone in the Hornbostel-Sachs classification system. Triangles are made from a variety of metals including aluminum, beryllium copper, brass, bronze, iron, and steel. The metal is bent into a triangular shape with one open end. The instrument is usually held by a loop of some form of thread or wire at the top curve, to enable the triangle to vibrate and it is struck with a metal rod called a ""beater"". The triangle theoretically has indefinite pitch, and produces a plurality of overtones when struck with an appropriate beater.",https://en.wikipedia.org/wiki/Triangle_(musical_instrument),Not an Event
Fail-safes in nanotechnology,"Fail-safes in nanotechnology are devices or features integrated with nanotechnology which, in the event of failure, respond in a way that will cause no harm, or at least a minimum of harm, to other devices or personnel. Fail-safe principles are governed by national standards and engineering practices, and are widely used in conventional engineering design. It is possible to scale down macro-scale fail-safe principles and devices for similar applications at the nano-scale. The use of fail-safes in nanotechnology applications supports social acceptance of those applications by reducing the risks to users; as of 2009, there are both theoretical and practical ways to implement fail-safe designs in nanotechnology.
A predominant challenge to the social acceptance of nanotechnology is concerned with the medical use of nanostructures in the human body. While any structure for medical use would be developed to be bio-compatible and harmless, sound engineering design must take into account all possibilities of failure. Thus, the design would include ways to manipulate the structures in the body in the event of failure.

",https://en.wikipedia.org/wiki/Fail-safes_in_nanotechnology,Not an Event
"Latkowo, Inowrocław County","Latkowo [latˈkɔvɔ] is a village in the administrative district of Gmina Inowrocław, within Inowrocław County, Kuyavian-Pomeranian Voivodeship, in north-central Poland.

","https://en.wikipedia.org/wiki/Latkowo,_Inowroc%C5%82aw_County",Not an Event
Union Commerciale d'Assurances et de Réassurance,"The Commercial Insurance and Reinsurance Union of Burundi (French: Union Commerciale d'Assurances et de Réassurance), or UCAR, is an insurance company based in Bujumbura, Burundi. Two separate subsidiaries provide life insurance and other insurance.",https://en.wikipedia.org/wiki/Union_Commerciale_d%27Assurances_et_de_R%C3%A9assurance,Not an Event
Cirí de Los Sotos,"Cirí de los Sotos is a corregimiento in Capira District, Panamá Oeste Province, Panama with a population of 2,288 as of 2010. Its population as of 1990 was 2,202; its population as of 2000 was 2,083.

",https://en.wikipedia.org/wiki/Cir%C3%AD_de_Los_Sotos,Not an Event
Wild Scotland,"Wild Scotland is the Scottish Wildlife and Nature Tourism Operators Association - a not-for-profit organisation made up of wildlife and nature tourism professionals.
Formed in 2003 the association has more than 80 members which represents one quarter of Scotland's wildlife tourism businesses.",https://en.wikipedia.org/wiki/Wild_Scotland,Not an Event
Bezdna (Tatarstan),"The Bezdna (Russian: Бездна; Tatar: Бизнә) is a river in Tatarstan, Russian Federation, a left-bank tributary of the Volga, flowing into the Kuybyshev Reservoir near Kuralovo, Spassky District. It is 45 kilometres (28 mi) long, and its drainage basin covers 805 square kilometres (311 sq mi).
The maximal mineralization is 300–500 mg/L. The average sediment deposition at the river mouth is 129 millimetres (5.1 in) per year. In 1963 the average discharge was 197 cubic metres per second (7,000 cu ft/s). The town of Spassk, the ancestor of modern Bolgar stood on the river prior to 1956. In 1956–57 the Kuybyshev reservoir was created, flooding the town and the lower stream of Bezdna.",https://en.wikipedia.org/wiki/Bezdna_(Tatarstan),Not an Event
Sideritis,"Sideritis, also known as ironwort, mountain tea, Greek tea and shepherd's tea, is a genus of flowering plants known for their use as herbal medicine, commonly as a herbal tea. They are abundant in Mediterranean regions, the Balkans, the Iberian Peninsula and Macaronesia, but can also be found in Central Europe and temperate Asia.

",https://en.wikipedia.org/wiki/Sideritis,Not an Event
Comitas malayana,"Comitas malayana is a species of sea snail, a marine gastropod mollusc in the family Pseudomelatomidae, the turrids and allies.",https://en.wikipedia.org/wiki/Comitas_malayana,Not an Event
Realmspace,"Realmspace (product code SJR2) is an accessory for the Spelljammer campaign setting for the Dungeons & Dragons fantasy role-playing game.

",https://en.wikipedia.org/wiki/Realmspace,Not an Event
Horní Blatná,"Horní Blatná (German: Bergstadt Platten) is a town in Karlovy Vary District in the Karlovy Vary Region of the Czech Republic. It has about 400 inhabitants. The town is historically associated with tin mining and is located in the Ore Mountain Mining Region, which is a UNESCO World Heritage Site. The historic town centre is well preserved and is protected by law as an urban monument zone.",https://en.wikipedia.org/wiki/Horn%C3%AD_Blatn%C3%A1,Not an Event
Phenacobrycon,"Phenacobrycon henni is a species of characin endemic to Ecuador, where it is found in the Vinces River basin.  It is the only member of the genus Phenacobryon.",https://en.wikipedia.org/wiki/Phenacobrycon,Not an Event
"Cool Springs (Carvers Creek, North Carolina)","Cool Springs was a historic home located near Carvers Creek, Cumberland County, North Carolina. It consisted of two sections: a 1+1⁄2-story Federal style coastal cottage form section dated to about 1815-1820 and a two-story,  Greek Revival style section dated to about 1825–1830.  Also on the property are the contributing barn; a late-19th century storage building; a mid-19th century one-story house, said to have been a school; and a spring house. The house has been demolished.
It was listed on the National Register of Historic Places in 1985.","https://en.wikipedia.org/wiki/Cool_Springs_(Carvers_Creek,_North_Carolina)",Not an Event
Thotapalle Estate,"Thotapalle is a village in the erstwhile East Godavari district of Andhra Pradesh. It was also a mansabdari estate with the same name. It had a revenue of ₹46,462 by 1874–75 and peskash of ₹6,310. It was an impartible estate which was resumed by the government in the year 1881 and they were granted with a Privy Purse of ₹19,500 which continued till the abolition. After its resumption in 1881, the estate is further divided into unenfranchised inams of Inferior mokhasas to their sub branches of the original holders. 27 villages were further bought by the Maharajah of Pithapuram. They were annexed to the government in 1953.",https://en.wikipedia.org/wiki/Thotapalle_Estate,Not an Event
L'Année philologique,"L'Année philologique (The Philological Year) is an index to scholarly work in fields related to the language, literature, history and culture of Ancient Greece and Rome. It is the standard bibliographical tool for research in classical studies. Published in print annually since 1928, with the first volume covering the years 1924–1926, it is now also available online by institutional or individual subscription. As of June 2014, the electronic version (APh Online) covers volume years 1924 through 2011. The editorial staff gathers each year's additions from 1,500 periodicals, with an additional 500 articles from collections.",https://en.wikipedia.org/wiki/L%27Ann%C3%A9e_philologique,Not an Event
Georgia Institute of Technology Historic District,"The Historic District of the Georgia Institute of Technology, also known as the Old Campus of Georgia Tech or the Hill District, is significant in the areas of architecture, education, engineering and science, as well as landscape architecture. The area is a Registered Historic Place and part of the central campus of Georgia Tech. Located in Midtown Atlanta, Georgia, United States, it is roughly bounded by North Avenue on the South, Bobby Dodd Stadium, a 55,000 seat football stadium on the East, Bobby Dodd Way on the North and Cherry Street on the West.",https://en.wikipedia.org/wiki/Georgia_Institute_of_Technology_Historic_District,Not an Event
Prunus glandulosa,"Prunus glandulosa, called Chinese bush cherry, Chinese plum, and dwarf flowering almond, is a species of shrub tree native to China and long present in Japan. It is commonly used as an ornamental tree and for cut flowers.
It has white or pink flowers - single or double varies with cultivar - that bloom in Spring. Fruits are dark red. Its height is about 1.5 meters (4.9 ft) and prefers rocky slopes with plenty of sun. Leaves are alternating, pointy, and light green. It is drought tolerant. It is susceptible to mice as well as these diseases: fire blight, leaf spot, die back, leaf curl, powdery mildew, root rot, and honey fungus.
Cultivars include: 'Alba' - (single white flowers), 'Alba Plena' (also 'Alboplena') - (double white flowers), 'Lawrence' - (single white-pink flowers), 'Rosea Plena' (also 'Sinensis') - (double pink flowers).

",https://en.wikipedia.org/wiki/Prunus_glandulosa,Not an Event
S Microscopii,"S Microscopii is a star in the constellation Microscopium. It is a red giant star of spectral type M3e-M5.5 that is also a Mira variable, with an apparent magnitude ranging between 7.4 and 14.8 over 210 days. The Astronomical Society of Southern Africa in 2003 reported that observations of S Microscopii were very urgently needed as data on its light curve was incomplete.",https://en.wikipedia.org/wiki/S_Microscopii,Not an Event
Absent-mindedness,"In the field of psychology, absent-mindedness is a mental state wherein a person is forgetfully inattentive. It is the opposite mental state of mindfulness.
Absentmindedness is often caused by things such as boredom, sleepiness, rumination, distraction, or preoccupation with one's own internal monologue. When experiencing absent-mindedness, people exhibit signs of memory lapses and weak recollection of recent events.
Absent-mindedness can usually be a result of a variety of other conditions often diagnosed by clinicians, such as attention deficit hyperactivity disorder and depression. In addition to absent-mindedness leading to an array of consequences affecting daily life, it can have more severe, long-term problems.",https://en.wikipedia.org/wiki/Absent-mindedness,Not an Event
