title,summary,url
No-mind,"No-mind (Chinese: 無心, pinyin: wuxin; Japanese: mushin; Sanskrit: acitta, acittika, or acintya) is a mental state that is important in East Asian religions, Asian culture, and the arts. The idea is discussed in classic Zen Buddhist texts and has been described as ""the experience of an instantaneous severing of thought that occurs in the course of a thoroughgoing pursuit of a Buddhist meditative exercise"". It is not necessarily a total absence of thinking however, instead, it can refer to an absence of clinging, conceptual proliferation, or being stuck in thought. Chinese Buddhist texts also link this experience with Buddhist metaphysical concepts, like buddha-nature, Dharmakaya and non-duality. The term is also found in Daoist literature, including the Zhuangzi.
This idea eventually influenced other aspects of Asian culture and the arts. Thus, the effortless state of ""no mind"" is one which is cultivated by artists, poets, craftsmen, performers, and trained martial artists, who may or may not be associated with Buddhism or Daoism. In this context, the term may have no religious connotations (or it may retain it, depending on the artist's own context), and is used to mean ""the state at which a master is so at one with his art that his body naturally and spontaneously responds to all challenges without thought"". This has been compared to the psychological concept of flow and ""being in the zone"".

",https://en.wikipedia.org/wiki/No-mind
Hurricane Norman (1978),"Hurricane Norman was a rare tropical cyclone that impacted California in early September 1978. The fourteenth named storm, eleventh hurricane, and sixth major hurricane of the 1978 Pacific season, Norman originated from a tropical wave that spawned an area of disturbed weather south of Acapulco. The system coalesced into a tropical depression on August 30 and thrived amid favorable environmental conditions, becoming a powerful Category 4 hurricane with winds of 140 mph (230 km/h) at its peak intensity. The system curved northward, passing into cooler waters that brought an end to its status as a tropical cyclone on September 6. However, its remnants combined with an trough and front over California, contributing to locally heavy rainfall that caused dozens of traffic accidents and sporadic power outages. In higher elevations, the system produced accumulating snow which stranded and killed many hikers throughout Sierra Nevada. Most heavily affected was California's raisin crop, which suffered a record-breaking 95 percent loss. Overall, Norman killed eight people and caused over $300 million in damage.

",https://en.wikipedia.org/wiki/Hurricane_Norman_(1978)
Gun drill,"Gun drills (through coolant drill) are straight fluted drills which allow cutting fluid (either compressed air or a suitable liquid) to be injected through the drill's hollow body to the cutting face. They are used for deep hole drilling—a depth-to-diameter ratio of 300:1 or more is possible. Gun barrels are the obvious example; hence the name. Other uses include moldmaking, diemaking, and the manufacture of combustion engine parts such as crankcase, cylinder head, and woodwind musical instruments, such as uilleann pipes, as gun drills can drill long straight holes in metal, wood, and some plastics. The coolant provides lubrication and cooling to the cutting edges and removes the swarf or chips from the hole. Modern gun drills use carbide tips to prolong life and reduce total cost when compared with steel tips. Speed of drilling depends on the material being drilled, rotational speed, and the drill diameter; a high speed drill can cut a hole in  P20 steel at 75 centimeter (30 inches) per minute.
Gun drilling can be done on several kinds of machine tools. On lathes, it is generally practical with hole depths of less than 50 centimeters. There are also purpose-built gun drilling machines, where longer aspect ratios can be drilled.",https://en.wikipedia.org/wiki/Gun_drill
Gymnocarena norrbomi,Gymnocarena norrbomi is a species of tephritid or fruit flies in the genus Gymnocarena of the family Tephritidae.,https://en.wikipedia.org/wiki/Gymnocarena_norrbomi
Khmelnytskyi Airport,"Khmelnytskyi Airport (Міжнародний аеропорт ""Хмельницький) (IATA: HMJ, ICAO: UKLH) is an airport in Ukraine located 7 km southwest of Khmelnytskyi.  It services general aviation.",https://en.wikipedia.org/wiki/Khmelnytskyi_Airport
Macabre (2009 film),"Macabre (also known as Rumah Dara or Dara) is a 2009 Indonesian slasher film by The Mo Brothers. The film tells the story of a group of friends headed to the airport who meet a woman claiming to have been robbed and needs a ride home, which begins a dark turn of events. The film is based on 2007 short film Dara.",https://en.wikipedia.org/wiki/Macabre_(2009_film)
The Oxen and the Creaking Cart,"The Oxen and the Creaking Cart is a situational fable ascribed to Aesop and is numbered 45 in the Perry Index. Originally directed against complainers, it was later linked with the proverb 'the worst wheel always creaks most' and aimed emblematically at babblers of all sorts.

",https://en.wikipedia.org/wiki/The_Oxen_and_the_Creaking_Cart
Blanchetia,"Blanchetia is a genus of flowering plants in the family Asteraceae, It is endemic to Brazil (states of Bahia, Alagoas, Paraíba, Pernambuco, and Sergipe).",https://en.wikipedia.org/wiki/Blanchetia
Globovula,"Globovula is a genus of sea snails, marine gastropod mollusks in the family Ovulidae.",https://en.wikipedia.org/wiki/Globovula
2016 Dakar Rally,"The Dakar Rally or simply ""The Dakar"" (French: Le Rallye Dakar ou Le Dakar), formerly known as the ""Paris–Dakar Rally"" (French: Le Rallye Paris-Dakar), is an annual rally raid organised by the Amaury Sport Organisation. Most events since the inception in 1978 were staged from Paris, France, to Dakar, Senegal. Security threats in Mauritania led to the cancellation of the 2008 rally, and events from 2009 to 2019 were held in South America. Since 2020, the rally has been held in Saudi Arabia. The event is open to amateur and professional entries, professionals typically making up about eighty percent of the participants.
The rally is an off-road endurance event. The terrain that the competitors traverse is much tougher than that used in conventional rallying, and the vehicles used are typically true off-road vehicles and motorcycles, rather than modified on-road vehicles. Most of the competitive special sections are off-road, crossing dunes, mud, camel grass, rocks, and erg among others. The distances of each stage covered vary from short distances up to 800–900 kilometres (500–560 mi) per day. The rough terrain, driver fatigue, and lack of skill usually results in accidents and serious injuries.

",https://en.wikipedia.org/wiki/Dakar_Rally
Kunrau,"Kunrau is a village and a former municipality in the district Altmarkkreis Salzwedel, in Saxony-Anhalt, Germany. Since 1 January 2010, it is part of the town Klötze.",https://en.wikipedia.org/wiki/Kunrau
Tachina subcinerea,Tachina subcinerea is a species of fly in the genus Tachina of the family Tachinidae that can be found in India and Nepal.,https://en.wikipedia.org/wiki/Tachina_subcinerea
Xing'an District,"Xing'an District (simplified Chinese: 兴安区; traditional Chinese: 興安區; pinyin: Xīng'ān Qū) is an urban district of the city of Hegang, Heilongjiang province, China.",https://en.wikipedia.org/wiki/Xing%27an_District
Gishiri,"Gishiri or gishiri cutting is a form of female genital mutilation performed commonly by the Hausa-Fulani people of northern Nigeria and southern Niger. The procedure is believed by traditional practitioners to treat a variety of gynecologic ailments, although there is no scientific basis for this procedure, and it is considered pseudoscience.",https://en.wikipedia.org/wiki/Gishiri_cutting
Songming railway station,"Songming railway station is a railway station of Hangchangkun Passenger Railway located in Yunnan, People's Republic of China.",https://en.wikipedia.org/wiki/Songming_railway_station
Wych Street,"Wych Street was in London where King, Melbourne and Australia Houses now stand on Aldwych. It ran west from the church of St Clement Danes on the Strand to meet the southern end of Drury Lane. It was demolished by the London County Council in around 1901, as part of redevelopment bisected by new street Aldwych, the east of which mimics its course, in a curved way so taking up land buildings stood on, and these works created Kingsway.",https://en.wikipedia.org/wiki/Wych_Street
1886 St. Louis Browns season,"The 1886 St. Louis Browns season was the team's fifth season in St. Louis, Missouri, and the fifth season in the American Association. The Browns went 93–46 during the season and finished first in the American Association, winning their second pennant in a row.  In the World Series the Browns played the National League champion Chicago White Stockings, winning the series 4 games to 2.  This was the only win by the AA in seven postseason contests with the NL from 1884 to 1890.",https://en.wikipedia.org/wiki/1886_St._Louis_Browns_season
"Essential Pebbles, Volume 2","Essential Pebbles, Volume 2 is a compilation album in the Essential Pebbles series.  Although subtitled Still More Ultimate '66 garage classics!, not all of the recordings on the album were originally released in 1966.","https://en.wikipedia.org/wiki/Essential_Pebbles,_Volume_2"
"Camili, İmamoğlu","Camili is a neighbourhood in the municipality and district of İmamoğlu, Adana Province, Turkey. Its population is 946 (2022).","https://en.wikipedia.org/wiki/Camili,_%C4%B0mamo%C4%9Flu"
Prostanthera schultzii,Prostanthera schultzii is a species of flowering plant in the family Lamiaceae and is endemic to the Northern Territory. It is a shrub with heart-shaped to round or paddle-shaped leaves and white flowers with purple spots and yellow patches on the lower lip.,https://en.wikipedia.org/wiki/Prostanthera_schultzii
